shoe_name,original_price,url,category,review_count,star,product_code,shoe_type,durability,comfort,size,size_count,color_count,brand,color 1,color 2,color 3,color 4,color 5
Nike Offcourt,2 495.00,https://www.nike.com/in/t/offcourt-slides-ZBxx9j/BQ4639-104,Men,168,4.8,BQ4639-012,Slides,,100.0,63.0,8,9,Nike,Baroque Brown/Baroque Brown,Summit White/Action Grape/Black,White/Obsidian/Gym Red,Black/Wheatgrass/Black,Dark Grey/White/Black
Nike Offcourt,2 495.00,https://www.nike.com/in/t/offcourt-slides-ZBxx9j/BQ4639-104,Men,168,4.8,BQ4639-002,Slides,,100.0,63.0,8,9,Nike,Baroque Brown/Baroque Brown,Summit White/Action Grape/Black,White/Obsidian/Gym Red,Black/Wheatgrass/Black,Dark Grey/White/Black
Nike Offcourt,2 367.00,https://www.nike.com/in/t/offcourt-slides-ZBxx9j/BQ4639-104,Men,168,4.8,BQ4639-201,Slides,,100.0,63.0,0,9,Nike,Baroque Brown/Baroque Brown,Summit White/Action Grape/Black,White/Obsidian/Gym Red,Black/Wheatgrass/Black,Dark Grey/White/Black
Nike Tiempo Legend 10 Club,4 995.00,https://www.nike.com/in/t/tiempo-legend-10-club-low-top-football-shoes-9CJFpp/DV4345-040,Unisex,4,2.3,DV4345-100,Turf Low-Top Football Shoes,,,,9,2,Nike,White/Bright Crimson/Black,Black/Hyper Royal/Chrome,,,
Nike Tiempo Legend 10 Club,4 995.00,https://www.nike.com/in/t/tiempo-legend-10-club-low-top-football-shoes-9CJFpp/DV4345-040,Unisex,4,2.3,DV4345-040,Turf Low-Top Football Shoes,,,,9,2,Nike,White/Bright Crimson/Black,Black/Hyper Royal/Chrome,,,
Nike Vomero 17,14 995.00,https://www.nike.com/in/t/vomero-17-road-running-shoes-qXFWTq/FN1139-001,Men,3,4.3,FN1139-001,Road Running Shoes (Extra Wide),,,,8,1,Nike,,,,,
NikeCourt Air Zoom Vapor 9.5 Tour Leather,15 995.00,https://www.nike.com/in/t/nikecourt-air-zoom-vapor-9-5-tour-leather-tennis-shoes-nrjMrn/FJ1683-100,Men,6,4.7,FJ1683-100,Tennis Shoes,,100.0,50.0,13,1,Nike,,,,,
Nike Phantom GX Club,5 495.00,https://www.nike.com/in/t/phantom-gx-club-low-top-football-shoes-K2rSnK/DD9486-446,Unisex,2,4.5,DD9486-040,Turf Low-Top Football Shoes,,,,9,3,Nike,Black/Hyper Royal/Chrome,Black/Dark Smoke Grey/Total Orange/Summit White,Baltic Blue/White/Laser Blue/Pink Blast,,
Nike Phantom GX Club,5 217.00,https://www.nike.com/in/t/phantom-gx-club-low-top-football-shoes-K2rSnK/DD9486-446,Unisex,2,4.5,DD9486-010,Turf Low-Top Football Shoes,,,,12,3,Nike,Black/Hyper Royal/Chrome,Black/Dark Smoke Grey/Total Orange/Summit White,Baltic Blue/White/Laser Blue/Pink Blast,,
Nike Phantom GX Club,5 217.00,https://www.nike.com/in/t/phantom-gx-club-low-top-football-shoes-K2rSnK/DD9486-446,Unisex,2,4.5,DD9486-446,Turf Low-Top Football Shoes,,,,10,3,Nike,Black/Hyper Royal/Chrome,Black/Dark Smoke Grey/Total Orange/Summit White,Baltic Blue/White/Laser Blue/Pink Blast,,
Nike Tanjun,4 995.00,https://www.nike.com/in/t/tanjun-shoes-KbdlvQ/DJ6258-001,Men,26,4.3,DJ6258-001,Shoes,,,,17,3,Nike,Black/Barely Volt/Black,Black/Barely Volt/Black/White,White/Barely Volt/Black,,
Nike Tanjun,4 995.00,https://www.nike.com/in/t/tanjun-shoes-KbdlvQ/DJ6258-001,Men,26,4.3,DJ6258-003,Shoes,,,,0,3,Nike,Black/Barely Volt/Black,Black/Barely Volt/Black/White,White/Barely Volt/Black,,
Nike Tanjun,4 995.00,https://www.nike.com/in/t/tanjun-shoes-KbdlvQ/DJ6258-001,Men,26,4.3,DJ6258-100,Shoes,,,,12,3,Nike,Black/Barely Volt/Black,Black/Barely Volt/Black/White,White/Barely Volt/Black,,
Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,27 995.00,https://www.nike.com/in/u/custom-nike-phantom-elite-dynamic-fit-by-you-10001413/9299999015,Unisex,0,,DX5266-902,Custom Football Boot,,,,0,2,Nike,Multi-Colour/Multi-Colour,University Red/University Red,,,
Nike Gripknit Phantom GX Elite Dynamic Fit FG By You,27 995.00,https://www.nike.com/in/u/custom-nike-phantom-elite-dynamic-fit-by-you-10001413/9299999015,Unisex,0,,DX5263-601,Custom Football Boot,,,,0,2,Nike,Multi-Colour/Multi-Colour,University Red/University Red,,,
Air Jordan 5 Retro SE Craft,18 327.00,https://www.nike.com/in/t/air-jordan-5-retro-se-craft-shoes-542GPh/FD9222-180,Men,52,4.9,FD9222-180,Shoes,,,,12,1,Nike,,,,,
Nike Free Metcon 5,10 795.00,https://www.nike.com/in/t/free-metcon-5-workout-shoes-7wNZNf/DV3949-001,Men,140,4.8,DV3949-004,Workout Shoes,,100.0,50.0,17,4,Nike,Black/Clear Jade/Mica Green,Black/Anthracite/White,University Red/White/Football Grey/Black,White/Black/Bright Crimson,
Nike Free Metcon 5,10 795.00,https://www.nike.com/in/t/free-metcon-5-workout-shoes-7wNZNf/DV3949-001,Men,140,4.8,DV3949-001,Workout Shoes,,100.0,50.0,13,4,Nike,Black/Clear Jade/Mica Green,Black/Anthracite/White,University Red/White/Football Grey/Black,White/Black/Bright Crimson,
Nike Free Metcon 5,10 795.00,https://www.nike.com/in/t/free-metcon-5-workout-shoes-7wNZNf/DV3949-001,Men,140,4.8,DV3949-600,Workout Shoes,,100.0,50.0,13,4,Nike,Black/Clear Jade/Mica Green,Black/Anthracite/White,University Red/White/Football Grey/Black,White/Black/Bright Crimson,
Nike Free Metcon 5,10 257.00,https://www.nike.com/in/t/free-metcon-5-workout-shoes-7wNZNf/DV3949-001,Men,140,4.8,DV3949-100,Workout Shoes,,100.0,50.0,0,4,Nike,Black/Clear Jade/Mica Green,Black/Anthracite/White,University Red/White/Football Grey/Black,White/Black/Bright Crimson,
Nike Internationalist By You,9 695.00,https://www.nike.com/in/u/custom-nike-internationalist-by-you-10001559/3373490155,Men,0,,CW7635-991,Custom  Shoe,,,,0,9,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Internationalist By You,9 695.00,https://www.nike.com/in/u/custom-nike-internationalist-by-you-10001559/3373490155,Men,0,,CW7635-991,Custom  Shoe,,,,0,9,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Internationalist By You,9 695.00,https://www.nike.com/in/u/custom-nike-internationalist-by-you-10001559/3373490155,Men,0,,CW7635-991,Custom  Shoe,,,,0,9,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Internationalist By You,9 695.00,https://www.nike.com/in/u/custom-nike-internationalist-by-you-10001559/3373490155,Men,0,,CW7635-991,Custom  Shoe,,,,0,9,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Internationalist By You,9 695.00,https://www.nike.com/in/u/custom-nike-internationalist-by-you-10001559/3373490155,Men,0,,CW7635-991,Custom  Shoe,,,,0,9,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Internationalist By You,9 695.00,https://www.nike.com/in/u/custom-nike-internationalist-by-you-10001559/3373490155,Men,0,,CW7635-991,Custom  Shoe,,,,0,9,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Internationalist By You,9 695.00,https://www.nike.com/in/u/custom-nike-internationalist-by-you-10001559/3373490155,Men,0,,CW7635-991,Custom  Shoe,,,,0,9,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Internationalist By You,9 695.00,https://www.nike.com/in/u/custom-nike-internationalist-by-you-10001559/3373490155,Men,0,,CW7635-991,Custom  Shoe,,,,0,9,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Nike Internationalist By You,9 695.00,https://www.nike.com/in/u/custom-nike-internationalist-by-you-10001559/3373490155,Men,0,,CW7635-991,Custom  Shoe,,,,0,9,Nike,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour/Multi-Colour
Giannis Immortality 3 EP,7 095.00,https://www.nike.com/in/t/giannis-immortality-3-ep-basketball-shoes-0dTCk5/DZ7534-003,Unisex,3,2.0,DZ7534-002,Basketball Shoes,,67.0,50.0,11,7,Nike,Phantom/Ice Peach,Malachite/Medium Soft Pink/Coconut Milk/Malachite,Noble Red/Desert Berry/Medium Soft Pink/Ice Peach,Geode Teal/Purple Ink/Jade Ice/Stadium Green,Black/Black/Black
Giannis Immortality 3 EP,6 737.00,https://www.nike.com/in/t/giannis-immortality-3-ep-basketball-shoes-0dTCk5/DZ7534-003,Unisex,3,2.0,DZ7534-300,Basketball Shoes,,67.0,50.0,0,7,Nike,Phantom/Ice Peach,Malachite/Medium Soft Pink/Coconut Milk/Malachite,Noble Red/Desert Berry/Medium Soft Pink/Ice Peach,Geode Teal/Purple Ink/Jade Ice/Stadium Green,Black/Black/Black
Giannis Immortality 3 EP,7 095.00,https://www.nike.com/in/t/giannis-immortality-3-ep-basketball-shoes-0dTCk5/DZ7534-003,Unisex,3,2.0,DZ7534-600,Basketball Shoes,,67.0,50.0,11,7,Nike,Phantom/Ice Peach,Malachite/Medium Soft Pink/Coconut Milk/Malachite,Noble Red/Desert Berry/Medium Soft Pink/Ice Peach,Geode Teal/Purple Ink/Jade Ice/Stadium Green,Black/Black/Black
Giannis Immortality 3 EP,7 095.00,https://www.nike.com/in/t/giannis-immortality-3-ep-basketball-shoes-0dTCk5/DZ7534-003,Unisex,3,2.0,DZ7534-301,Basketball Shoes,,67.0,50.0,11,7,Nike,Phantom/Ice Peach,Malachite/Medium Soft Pink/Coconut Milk/Malachite,Noble Red/Desert Berry/Medium Soft Pink/Ice Peach,Geode Teal/Purple Ink/Jade Ice/Stadium Green,Black/Black/Black
Giannis Immortality 3 EP,7 095.00,https://www.nike.com/in/t/giannis-immortality-3-ep-basketball-shoes-0dTCk5/DZ7534-003,Unisex,3,2.0,DZ7534-001,Basketball Shoes,,67.0,50.0,11,7,Nike,Phantom/Ice Peach,Malachite/Medium Soft Pink/Coconut Milk/Malachite,Noble Red/Desert Berry/Medium Soft Pink/Ice Peach,Geode Teal/Purple Ink/Jade Ice/Stadium Green,Black/Black/Black
Giannis Immortality 3 EP,7 095.00,https://www.nike.com/in/t/giannis-immortality-3-ep-basketball-shoes-0dTCk5/DZ7534-003,Unisex,3,2.0,DZ7534-100,Basketball Shoes,,67.0,50.0,11,7,Nike,Phantom/Ice Peach,Malachite/Medium Soft Pink/Coconut Milk/Malachite,Noble Red/Desert Berry/Medium Soft Pink/Ice Peach,Geode Teal/Purple Ink/Jade Ice/Stadium Green,Black/Black/Black
Giannis Immortality 3 EP,7 095.00,https://www.nike.com/in/t/giannis-immortality-3-ep-basketball-shoes-0dTCk5/DZ7534-003,Unisex,3,2.0,DZ7534-003,Basketball Shoes,,67.0,50.0,11,7,Nike,Phantom/Ice Peach,Malachite/Medium Soft Pink/Coconut Milk/Malachite,Noble Red/Desert Berry/Medium Soft Pink/Ice Peach,Geode Teal/Purple Ink/Jade Ice/Stadium Green,Black/Black/Black
KD16 EP,13 995.00,https://www.nike.com/in/t/kd16-ep-basketball-shoes-ZX0HSQ/DV2916-003,Unisex,2,4.0,DV2916-301,Basketball Shoes,,100.0,50.0,11,4,Nike,Mint Foam/Emerald Rise/Stadium Green/Metallic Silver,Black/Dark Smoke Grey/Coconut Milk/Black,Black/Vivid Purple/Bright Crimson/Metallic Silver,Deep Royal/Metallic Silver/Hyper Royal/Vivid Purple,
KD16 EP,13 995.00,https://www.nike.com/in/t/kd16-ep-basketball-shoes-ZX0HSQ/DV2916-003,Unisex,2,4.0,DV2916-003,Basketball Shoes,,100.0,50.0,11,4,Nike,Mint Foam/Emerald Rise/Stadium Green/Metallic Silver,Black/Dark Smoke Grey/Coconut Milk/Black,Black/Vivid Purple/Bright Crimson/Metallic Silver,Deep Royal/Metallic Silver/Hyper Royal/Vivid Purple,
KD16 EP,13 995.00,https://www.nike.com/in/t/kd16-ep-basketball-shoes-ZX0HSQ/DV2916-003,Unisex,2,4.0,DV2916-002,Basketball Shoes,,100.0,50.0,11,4,Nike,Mint Foam/Emerald Rise/Stadium Green/Metallic Silver,Black/Dark Smoke Grey/Coconut Milk/Black,Black/Vivid Purple/Bright Crimson/Metallic Silver,Deep Royal/Metallic Silver/Hyper Royal/Vivid Purple,
KD16 EP,13 995.00,https://www.nike.com/in/t/kd16-ep-basketball-shoes-ZX0HSQ/DV2916-003,Unisex,2,4.0,DV2916-401,Basketball Shoes,,100.0,50.0,11,4,Nike,Mint Foam/Emerald Rise/Stadium Green/Metallic Silver,Black/Dark Smoke Grey/Coconut Milk/Black,Black/Vivid Purple/Bright Crimson/Metallic Silver,Deep Royal/Metallic Silver/Hyper Royal/Vivid Purple,
Nike E-Series AD,5 977.00,https://www.nike.com/in/t/e-series-ad-shoes-3jT3pp/DV8405-101,Women,1,5.0,DV8405-101,Shoes,,,,9,5,Nike,White/Sail/Light Ultramarine,Sail/Phantom/Black,Sand Drift/Sand Drift/Sail,Platinum Violet/Iron Grey/Sail,Anthracite/Black/Picante Red/Sail
Nike E-Series AD,6 295.00,https://www.nike.com/in/t/e-series-ad-shoes-3jT3pp/DV8405-101,Women,1,5.0,DV8405-100,Shoes,,,,11,5,Nike,White/Sail/Light Ultramarine,Sail/Phantom/Black,Sand Drift/Sand Drift/Sail,Platinum Violet/Iron Grey/Sail,Anthracite/Black/Picante Red/Sail
Nike E-Series AD,6 295.00,https://www.nike.com/in/t/e-series-ad-shoes-3jT3pp/DV8405-101,Women,1,5.0,DV8405-102,Shoes,,,,11,5,Nike,White/Sail/Light Ultramarine,Sail/Phantom/Black,Sand Drift/Sand Drift/Sail,Platinum Violet/Iron Grey/Sail,Anthracite/Black/Picante Red/Sail
Nike E-Series AD,6 295.00,https://www.nike.com/in/t/e-series-ad-shoes-3jT3pp/DV8405-101,Women,1,5.0,DV8405-003,Shoes,,,,9,5,Nike,White/Sail/Light Ultramarine,Sail/Phantom/Black,Sand Drift/Sand Drift/Sail,Platinum Violet/Iron Grey/Sail,Anthracite/Black/Picante Red/Sail
Nike E-Series AD,6 295.00,https://www.nike.com/in/t/e-series-ad-shoes-3jT3pp/DV8405-101,Women,1,5.0,DV8405-001,Shoes,,,,11,5,Nike,White/Sail/Light Ultramarine,Sail/Phantom/Black,Sand Drift/Sand Drift/Sail,Platinum Violet/Iron Grey/Sail,Anthracite/Black/Picante Red/Sail
Nike Venture Runner,5 495.00,https://www.nike.com/in/t/venture-runner-shoe-mT8r8R/CK2944-002,Men,55,4.5,CK2944-101,Shoe,,,,13,2,Nike,Summit White/Black/White/Medium Olive,Black/Black/White,,,
Nike Venture Runner,5 495.00,https://www.nike.com/in/t/venture-runner-shoe-mT8r8R/CK2944-002,Men,55,4.5,CK2944-002,Shoe,,,,13,2,Nike,Summit White/Black/White/Medium Olive,Black/Black/White,,,
Nike Tiempo Legend 10 Academy,7 495.00,https://www.nike.com/in/t/tiempo-legend-10-academy-multi-ground-low-top-football-boot-gthDNJ/DV4337-040,Unisex,5,4.2,DV4337-300,Multi-Ground Low-Top Football Boot,,100.0,50.0,12,3,Nike,Hyper Turquoise/Fuchsia Dream/Black,Black/Hyper Royal/Chrome,White/Bright Crimson/Black,,
Nike Tiempo Legend 10 Academy,7 495.00,https://www.nike.com/in/t/tiempo-legend-10-academy-multi-ground-low-top-football-boot-gthDNJ/DV4337-040,Unisex,5,4.2,DV4337-040,Multi-Ground Low-Top Football Boot,,100.0,50.0,12,3,Nike,Hyper Turquoise/Fuchsia Dream/Black,Black/Hyper Royal/Chrome,White/Bright Crimson/Black,,
Nike Tiempo Legend 10 Academy,7 495.00,https://www.nike.com/in/t/tiempo-legend-10-academy-multi-ground-low-top-football-boot-gthDNJ/DV4337-040,Unisex,5,4.2,DV4337-100,Multi-Ground Low-Top Football Boot,,100.0,50.0,12,3,Nike,Hyper Turquoise/Fuchsia Dream/Black,Black/Hyper Royal/Chrome,White/Bright Crimson/Black,,
Nike Air Zoom Infinity Tour NEXT% Boa,17 495.00,https://www.nike.com/in/t/air-zoom-infinity-tour-next-boa-golf-shoes-fWj7BH/DJ5590-103,Men,2,4.5,DJ5590-103,Golf Shoe (Wide),,,,15,1,Nike,,,,,
Nike SB Zoom Blazer Low Pro GT,6 795.00,https://www.nike.com/in/t/sb-zoom-blazer-low-pro-gt-skate-shoes-ckWK6g/DC7695-100,Unisex,19,4.9,DC7695-002,Skate Shoes,,100.0,50.0,15,3,Nike,Black/Black/Gum Light Brown/White,Black/Black/Anthracite/Black,White/White/White/Black,,
Nike SB Zoom Blazer Low Pro GT,6 795.00,https://www.nike.com/in/t/sb-zoom-blazer-low-pro-gt-skate-shoes-ckWK6g/DC7695-100,Unisex,19,4.9,DC7695-003,Skate Shoes,,100.0,50.0,12,3,Nike,Black/Black/Gum Light Brown/White,Black/Black/Anthracite/Black,White/White/White/Black,,
Nike SB Zoom Blazer Low Pro GT,6 795.00,https://www.nike.com/in/t/sb-zoom-blazer-low-pro-gt-skate-shoes-ckWK6g/DC7695-100,Unisex,19,4.9,DC7695-100,Skate Shoes,,100.0,50.0,16,3,Nike,Black/Black/Gum Light Brown/White,Black/Black/Anthracite/Black,White/White/White/Black,,
LeBron Witness 8 EP,8 695.00,https://www.nike.com/in/t/lebron-witness-8-ep-basketball-shoes-fRP6ss/FB2237-101,Unisex,0,0.0,FB2237-400,Basketball Shoes,,,,11,4,Nike,Ashen Slate/Diffused Blue/University Blue/White,Sail/Total Orange/Campfire Orange/Geode Teal,White/Light Smoke Grey/Black,Black/Field Purple/University Gold,
LeBron Witness 8 EP,8 695.00,https://www.nike.com/in/t/lebron-witness-8-ep-basketball-shoes-fRP6ss/FB2237-101,Unisex,0,0.0,FB2237-101,Basketball Shoes,,,,11,4,Nike,Ashen Slate/Diffused Blue/University Blue/White,Sail/Total Orange/Campfire Orange/Geode Teal,White/Light Smoke Grey/Black,Black/Field Purple/University Gold,
LeBron Witness 8 EP,8 695.00,https://www.nike.com/in/t/lebron-witness-8-ep-basketball-shoes-fRP6ss/FB2237-101,Unisex,0,0.0,FB2237-100,Basketball Shoes,,,,11,4,Nike,Ashen Slate/Diffused Blue/University Blue/White,Sail/Total Orange/Campfire Orange/Geode Teal,White/Light Smoke Grey/Black,Black/Field Purple/University Gold,
LeBron Witness 8 EP,8 695.00,https://www.nike.com/in/t/lebron-witness-8-ep-basketball-shoes-fRP6ss/FB2237-101,Unisex,0,0.0,FB2237-001,Basketball Shoes,,,,11,4,Nike,Ashen Slate/Diffused Blue/University Blue/White,Sail/Total Orange/Campfire Orange/Geode Teal,White/Light Smoke Grey/Black,Black/Field Purple/University Gold,
Nike ISPA Universal,9 695.00,https://www.nike.com/in/t/ispa-universal-shoes-PbKSVp/DM0886-200,Men,3,3.0,DM0886-200,Shoes,,,,7,2,Nike,Earth/Earth,Smoke Grey/Smoke Grey,,,
Nike ISPA Universal,9 695.00,https://www.nike.com/in/t/ispa-universal-shoes-PbKSVp/DM0886-200,Men,3,3.0,DM0886-001,Shoes,,,,0,2,Nike,Earth/Earth,Smoke Grey/Smoke Grey,,,
Nike Streakfly,14 995.00,https://www.nike.com/in/t/streakfly-road-racing-shoes-V17qZm/DJ6566-103,Unisex,59,4.2,DJ6566-001,Road Racing Shoes,,100.0,50.0,13,4,Nike,Black/White/Sail/Metallic Gold Grain,White/Clear Jade/Light Ultramarine/Deep Jungle,University Red/Sea Glass/White/Blue Joy,Racer Blue/Black/White,
Nike Streakfly,14 995.00,https://www.nike.com/in/t/streakfly-road-racing-shoes-V17qZm/DJ6566-103,Unisex,59,4.2,DJ6566-103,Road Racing Shoes,,100.0,50.0,13,4,Nike,Black/White/Sail/Metallic Gold Grain,White/Clear Jade/Light Ultramarine/Deep Jungle,University Red/Sea Glass/White/Blue Joy,Racer Blue/Black/White,
Nike Streakfly,14 995.00,https://www.nike.com/in/t/streakfly-road-racing-shoes-V17qZm/DJ6566-103,Unisex,59,4.2,DJ6566-601,Road Racing Shoes,,100.0,50.0,13,4,Nike,Black/White/Sail/Metallic Gold Grain,White/Clear Jade/Light Ultramarine/Deep Jungle,University Red/Sea Glass/White/Blue Joy,Racer Blue/Black/White,
Nike Streakfly,14 247.00,https://www.nike.com/in/t/streakfly-road-racing-shoes-V17qZm/DJ6566-103,Unisex,59,4.2,DJ6566-401,Road Racing Shoes,,100.0,50.0,0,4,Nike,Black/White/Sail/Metallic Gold Grain,White/Clear Jade/Light Ultramarine/Deep Jungle,University Red/Sea Glass/White/Blue Joy,Racer Blue/Black/White,
Nike Mercurial Vapor 15 Club,4 995.00,https://www.nike.com/in/t/mercurial-vapor-15-club-low-top-football-shoes-KrwVSC/DJ5968-040,Unisex,1,5.0,DJ5968-040,Turf Low-Top Football Shoes,,,,9,2,Nike,Black/Hyper Royal/Chrome,Black/Summit White/Volt/Dark Smoke Grey,,,
Nike Mercurial Vapor 15 Club,4 747.00,https://www.nike.com/in/t/mercurial-vapor-15-club-low-top-football-shoes-KrwVSC/DJ5968-040,Unisex,1,5.0,DJ5968-001,Turf Low-Top Football Shoes,,,,0,2,Nike,Black/Hyper Royal/Chrome,Black/Summit White/Volt/Dark Smoke Grey,,,
Nike Pegasus 40 Premium,12 157.00,https://www.nike.com/in/t/pegasus-40-road-running-shoes-50CtF7/FJ0329-100,Men,254,4.6,FJ0329-100,Road Running Shoes,,,,13,1,Nike,,,,,
Nike Cortez Unlocked By You,11 895.00,https://www.nike.com/in/u/custom-cortez-unlocked-by-you-10001612/2536654734,Women,0,,FJ8890-905,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour
Nike Cortez Unlocked By You,11 895.00,https://www.nike.com/in/u/custom-cortez-unlocked-by-you-10001612/2536654734,Women,0,,FJ8890-905,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour
Nike Cortez Unlocked By You,11 895.00,https://www.nike.com/in/u/custom-cortez-unlocked-by-you-10001612/2536654734,Women,0,,FJ8890-905,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour
Nike Cortez Unlocked By You,11 895.00,https://www.nike.com/in/u/custom-cortez-unlocked-by-you-10001612/2536654734,Women,0,,FJ8890-900,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour
Nike Cortez Unlocked By You,11 895.00,https://www.nike.com/in/u/custom-cortez-unlocked-by-you-10001612/2536654734,Women,0,,FJ8890-900,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour
Nike Cortez Unlocked By You,11 895.00,https://www.nike.com/in/u/custom-cortez-unlocked-by-you-10001612/2536654734,Women,0,,FJ8890-900,Custom  Shoes,,,,0,6,Nike,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour,Multi-Colour/Multi-Colour
Nike Offcourt,2 495.00,https://www.nike.com/in/t/offcourt-slides-ZBxx9j/BQ4639-104,Men,168,4.8,BQ4639-202,Slides,,100.0,63.0,7,9,Nike,Baroque Brown/Baroque Brown,Summit White/Action Grape/Black,White/Obsidian/Gym Red,Black/Wheatgrass/Black,Dark Grey/White/Black
Nike Offcourt,2 367.00,https://www.nike.com/in/t/offcourt-slides-ZBxx9j/BQ4639-104,Men,168,4.8,BQ4639-103,Slides,,100.0,63.0,0,9,Nike,Baroque Brown/Baroque Brown,Summit White/Action Grape/Black,White/Obsidian/Gym Red,Black/Wheatgrass/Black,Dark Grey/White/Black
Nike Offcourt,2 367.00,https://www.nike.com/in/t/offcourt-slides-ZBxx9j/BQ4639-104,Men,168,4.8,BQ4639-104,Slides,,100.0,63.0,8,9,Nike,Baroque Brown/Baroque Brown,Summit White/Action Grape/Black,White/Obsidian/Gym Red,Black/Wheatgrass/Black,Dark Grey/White/Black
Nike Offcourt,2 495.00,https://www.nike.com/in/t/offcourt-slides-ZBxx9j/BQ4639-104,Men,168,4.8,BQ4639-019,Slides,,100.0,63.0,0,9,Nike,Baroque Brown/Baroque Brown,Summit White/Action Grape/Black,White/Obsidian/Gym Red,Black/Wheatgrass/Black,Dark Grey/White/Black
